cidade_slug,cidade_origem,tecnologia,mes_ref,total_vendedores,q1,q2,q3,q4,q5,sem_meta,atingimento_medio,quintil_cidade
crato-ce,CRATO/CE,ftth,2026-05-01,9,0,1,3,3,2,0,0.4958,4
crato-ce,CRATO/CE,5g,2026-05-01,9,3,0,4,2,0,0,0.9548,2
custodia-pe,CUSTODIA/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0.1333,5
custodia-pe,CUSTODIA/PE,5g,2026-05-01,2,2,0,0,0,0,0,1.0577,1
dias-d-avila-ba,DIAS D'AVILA/BA,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
encanto-rn,ENCANTO/RN,ftth,2026-05-01,1,1,0,0,0,0,0,1,1
encanto-rn,ENCANTO/RN,5g,2026-05-01,1,1,0,0,0,0,0,1.2439,1
escada-pe,ESCADA/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
estancia-se,ESTANCIA/SE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
eusebio-ce,EUSEBIO/CE,ftth,2026-05-01,6,0,2,1,1,2,0,0.5133,4
eusebio-ce,EUSEBIO/CE,5g,2026-05-01,6,3,0,2,1,0,0,1.311,1
extremoz-rn,EXTREMOZ/RN,ftth,2026-05-01,5,1,2,0,1,1,0,0.6933,3
extremoz-rn,EXTREMOZ/RN,5g,2026-05-01,5,5,0,0,0,0,0,1.412,1
feira-de-santana-ba,FEIRA DE SANTANA/BA,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
fortaleza-ce,FORTALEZA/CE,ftth,2026-05-01,72,4,2,6,21,37,2,0.3531,4
fortaleza-ce,FORTALEZA/CE,5g,2026-05-01,72,28,4,7,10,21,2,0.8568,2
garanhuns-pe,GARANHUNS/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
gravata-pe,GRAVATA/PE,ftth,2026-05-01,5,1,0,0,3,1,0,0.52,4
gravata-pe,GRAVATA/PE,5g,2026-05-01,5,0,1,0,4,0,0,0.5524,4
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,ftth,2026-05-01,3,0,0,1,1,1,0,0.4,4
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,5g,2026-05-01,3,3,0,0,0,0,0,1.3141,1
horizonte-ce,HORIZONTE/CE,ftth,2026-05-01,7,0,0,2,2,3,0,0.4063,4
horizonte-ce,HORIZONTE/CE,5g,2026-05-01,7,3,0,3,0,1,0,1.1382,1
ibiapina-ce,IBIAPINA/CE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
ibiapina-ce,IBIAPINA/CE,5g,2026-05-01,2,0,0,0,1,1,0,0.2077,5
ico-ce,ICO/CE,ftth,2026-05-01,5,1,2,0,0,2,0,0.7311,3
ico-ce,ICO/CE,5g,2026-05-01,5,5,0,0,0,0,0,1.6914,1
iguatu-ce,IGUATU/CE,ftth,2026-05-01,11,6,3,1,0,0,1,1.1433,1
iguatu-ce,IGUATU/CE,5g,2026-05-01,11,10,0,0,0,0,1,1.3335,1
ipu-ce,IPU/CE,ftth,2026-05-01,4,0,0,1,0,3,0,0.3381,4
ipu-ce,IPU/CE,5g,2026-05-01,4,2,0,1,1,0,0,1.0368,1
iracema-ce,IRACEMA/CE,ftth,2026-05-01,4,1,1,1,0,1,0,0.6,3
iracema-ce,IRACEMA/CE,5g,2026-05-01,4,1,1,0,2,0,0,0.7136,3
itabaiana-se,ITABAIANA/SE,ftth,2026-05-01,1,0,0,0,0,1,0,0,5
itapaje-ce,ITAPAJE/CE,ftth,2026-05-01,4,2,0,0,2,0,0,0.7333,3
itapaje-ce,ITAPAJE/CE,5g,2026-05-01,4,3,0,1,0,0,0,1.0361,1
itapipoca-ce,ITAPIPOCA/CE,ftth,2026-05-01,6,3,1,1,0,0,1,1.05,1
itapipoca-ce,ITAPIPOCA/CE,5g,2026-05-01,6,5,0,0,0,0,1,2.3442,1
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
jaguaretama-ce,JAGUARETAMA/CE,ftth,2026-05-01,3,1,0,0,0,2,0,0.9778,2
jaguaretama-ce,JAGUARETAMA/CE,5g,2026-05-01,3,2,0,0,1,0,0,0.9894,2
jaguaribara-ce,JAGUARIBARA/CE,ftth,2026-05-01,1,1,0,0,0,0,0,1,1
jaguaribara-ce,JAGUARIBARA/CE,5g,2026-05-01,1,1,0,0,0,0,0,1.0789,1
jaguaribe-ce,JAGUARIBE/CE,ftth,2026-05-01,6,2,1,1,0,2,0,0.6222,3
jaguaribe-ce,JAGUARIBE/CE,5g,2026-05-01,6,5,0,0,1,0,0,1.2418,1
joao-pessoa-pb,JOAO PESSOA/PB,ftth,2026-05-01,31,3,7,2,9,8,2,0.5548,4
joao-pessoa-pb,JOAO PESSOA/PB,5g,2026-05-01,31,15,3,6,3,2,2,0.9677,2
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,ftth,2026-05-01,22,6,8,3,2,2,1,0.8225,2
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,2026-05-01,22,21,0,0,0,0,1,1.5684,1
juazeiro-ba,JUAZEIRO/BA,ftth,2026-05-01,10,2,2,3,1,2,0,0.664,3
juazeiro-ba,JUAZEIRO/BA,5g,2026-05-01,10,7,0,0,1,2,0,0.9961,2
lagarto-se,LAGARTO/SE,ftth,2026-05-01,1,0,0,0,0,1,0,0,5
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,ftth,2026-05-01,3,1,0,0,1,1,0,0.6111,3
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,2026-05-01,3,1,0,0,2,0,0,0.7165,3
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,ftth,2026-05-01,5,3,1,1,0,0,0,1.0533,1
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,2026-05-01,5,5,0,0,0,0,0,1.4491,1
limoeiro-pe,LIMOEIRO/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
macaiba-rn,MACAIBA/RN,ftth,2026-05-01,6,0,0,4,1,1,0,0.5241,4
macaiba-rn,MACAIBA/RN,5g,2026-05-01,6,4,1,1,0,0,0,1.5777,1
maceio-al,MACEIO/AL,ftth,2026-05-01,1,0,0,0,0,1,0,0,5
major-sales-rn,MAJOR SALES/RN,ftth,2026-05-01,3,2,0,0,0,1,0,0.9778,2
major-sales-rn,MAJOR SALES/RN,5g,2026-05-01,3,1,1,0,0,1,0,0.8324,2
maracanau-ce,MARACANAU/CE,ftth,2026-05-01,14,0,1,0,2,11,0,0.2852,5
maracanau-ce,MARACANAU/CE,5g,2026-05-01,14,7,1,3,1,2,0,1.3277,1
maranguape-ce,MARANGUAPE/CE,ftth,2026-05-01,5,1,1,1,0,2,0,0.7142,3
maranguape-ce,MARANGUAPE/CE,5g,2026-05-01,5,4,1,0,0,0,0,1.5047,1
marechal-deodoro-al,MARECHAL DEODORO/AL,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
milagres-ce,MILAGRES/CE,ftth,2026-05-01,3,1,0,0,0,2,0,0.4,4
milagres-ce,MILAGRES/CE,5g,2026-05-01,3,1,0,0,2,0,0,0.6524,3
missao-velha-ce,MISSAO VELHA/CE,ftth,2026-05-01,4,0,1,3,0,0,0,0.7333,3
missao-velha-ce,MISSAO VELHA/CE,5g,2026-05-01,4,4,0,0,0,0,0,1.1293,1
mombaca-ce,MOMBACA/CE,ftth,2026-05-01,4,2,0,0,0,2,0,0.5,4
mombaca-ce,MOMBACA/CE,5g,2026-05-01,4,2,1,1,0,0,0,1.0325,1
morada-nova-ce,MORADA NOVA/CE,ftth,2026-05-01,5,4,1,0,0,0,0,1.1711,1
morada-nova-ce,MORADA NOVA/CE,5g,2026-05-01,5,5,0,0,0,0,0,1.5802,1
mossoro-rn,MOSSORO/RN,ftth,2026-05-01,14,1,3,1,0,9,0,0.3756,4
mossoro-rn,MOSSORO/RN,5g,2026-05-01,14,13,0,1,0,0,0,1.541,1
natal-rn,NATAL/RN,ftth,2026-05-01,39,6,7,3,11,10,2,0.5664,4
natal-rn,NATAL/RN,5g,2026-05-01,39,25,4,3,2,3,2,1.5366,1
nisia-floresta-rn,NISIA FLORESTA/RN,ftth,2026-05-01,1,0,0,0,1,0,0,0.5,4
nisia-floresta-rn,NISIA FLORESTA/RN,5g,2026-05-01,1,0,0,0,1,0,0,0.5278,4
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO/SE,ftth,2026-05-01,3,0,0,0,0,2,1,0,5
oros-ce,OROS/CE,ftth,2026-05-01,3,1,0,0,0,2,0,1.1111,1
oros-ce,OROS/CE,5g,2026-05-01,3,2,0,1,0,0,0,0.9869,2
ouricuri-pe,OURICURI/PE,ftth,2026-05-01,5,0,1,0,2,1,1,0.4333,4
ouricuri-pe,OURICURI/PE,5g,2026-05-01,5,0,0,1,1,2,1,0.3143,4
pacajus-ce,PACAJUS/CE,ftth,2026-05-01,6,2,2,1,0,1,0,0.8552,2
pacajus-ce,PACAJUS/CE,5g,2026-05-01,6,6,0,0,0,0,0,1.3083,1
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
paraipaba-ce,PARAIPABA/CE,ftth,2026-05-01,5,1,0,0,2,1,1,0.4833,4
paraipaba-ce,PARAIPABA/CE,5g,2026-05-01,5,2,1,0,0,1,1,0.9063,2
parnaiba-pi,PARNAIBA/PI,ftth,2026-05-01,11,4,0,3,2,2,0,0.7913,3
parnaiba-pi,PARNAIBA/PI,5g,2026-05-01,11,8,1,2,0,0,0,1.3659,1
parnamirim-rn,PARNAMIRIM/RN,ftth,2026-05-01,14,4,2,2,5,1,0,0.6985,3
parnamirim-rn,PARNAMIRIM/RN,5g,2026-05-01,14,10,1,1,2,0,0,1.3873,1
patos-pb,PATOS/PB,ftth,2026-05-01,9,0,2,2,2,2,1,0.5758,4
patos-pb,PATOS/PB,5g,2026-05-01,9,8,0,0,0,0,1,1.6134,1
pau-dos-ferros-rn,PAU DOS FERROS/RN,ftth,2026-05-01,6,1,1,1,0,3,0,0.4444,4
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,2026-05-01,6,5,1,0,0,0,0,1.6403,1
paulista-pe,PAULISTA/PE,ftth,2026-05-01,3,0,0,0,0,2,1,0,5
pedra-branca-ce,PEDRA BRANCA/CE,ftth,2026-05-01,3,0,0,0,2,0,1,0.5,4
pedra-branca-ce,PEDRA BRANCA/CE,5g,2026-05-01,3,2,0,0,0,0,1,1.3053,1
pereiro-ce,PEREIRO/CE,ftth,2026-05-01,76,0,0,0,31,43,2,0.2656,5
pereiro-ce,PEREIRO/CE,5g,2026-05-01,76,3,0,2,9,20,42,0.3199,4
pesqueira-pe,PESQUEIRA/PE,ftth,2026-05-01,4,0,1,0,1,2,0,0.35,4
pesqueira-pe,PESQUEIRA/PE,5g,2026-05-01,4,2,1,0,1,0,0,0.9025,2
petrolina-pe,PETROLINA/PE,ftth,2026-05-01,19,1,5,4,4,4,1,0.5889,4
petrolina-pe,PETROLINA/PE,5g,2026-05-01,19,14,1,1,1,1,1,1.2384,1
picos-pi,PICOS/PI,ftth,2026-05-01,1,0,0,0,0,1,0,0,5
piripiri-pi,PIRIPIRI/PI,ftth,2026-05-01,3,0,0,0,0,3,0,0,5
pombal-pb,POMBAL/PB,ftth,2026-05-01,5,1,2,0,0,2,0,0.6133,3
pombal-pb,POMBAL/PB,5g,2026-05-01,5,4,1,0,0,0,0,1.1274,1
quixada-ce,QUIXADA/CE,ftth,2026-05-01,7,5,0,1,0,0,1,1.063,1
quixada-ce,QUIXADA/CE,5g,2026-05-01,7,6,0,0,0,0,1,1.5896,1
quixeramobim-ce,QUIXERAMOBIM/CE,ftth,2026-05-01,6,5,0,1,0,0,0,1.2852,1
quixeramobim-ce,QUIXERAMOBIM/CE,5g,2026-05-01,6,6,0,0,0,0,0,1.7521,1
quixere-ce,QUIXERE/CE,ftth,2026-05-01,4,1,0,0,0,3,0,0.3167,4
quixere-ce,QUIXERE/CE,5g,2026-05-01,4,2,0,0,1,1,0,0.7318,3
rafael-fernandes-rn,RAFAEL FERNANDES/RN,ftth,2026-05-01,1,1,0,0,0,0,0,1,1
rafael-fernandes-rn,RAFAEL FERNANDES/RN,5g,2026-05-01,1,1,0,0,0,0,0,1.1951,1
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
rio-largo-al,RIO LARGO/AL,ftth,2026-05-01,3,0,0,0,0,3,0,0,5
russas-ce,RUSSAS/CE,ftth,2026-05-01,5,3,0,0,1,1,0,0.7533,3
russas-ce,RUSSAS/CE,5g,2026-05-01,5,5,0,0,0,0,0,1.6927,1
salgueiro-pe,SALGUEIRO/PE,ftth,2026-05-01,3,0,0,1,0,1,1,0.3667,4
salgueiro-pe,SALGUEIRO/PE,5g,2026-05-01,3,2,0,0,0,0,1,1.3822,1
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,ftth,2026-05-01,1,0,0,0,0,1,0,0,5
santa-cruz-rn,SANTA CRUZ/RN,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
santa-cruz-rn,SANTA CRUZ/RN,5g,2026-05-01,2,0,0,0,2,0,0,0.3778,4
santa-luzia-pb,SANTA LUZIA/PB,ftth,2026-05-01,4,2,1,0,0,1,0,1.1167,1
santa-luzia-pb,SANTA LUZIA/PB,5g,2026-05-01,4,2,2,0,0,0,0,1.0026,1
santa-quiteria-ce,SANTA QUITERIA/CE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
santa-quiteria-ce,SANTA QUITERIA/CE,5g,2026-05-01,2,1,0,0,0,1,0,0.7,3
santa-rita-pb,SANTA RITA/PB,ftth,2026-05-01,5,1,0,1,1,2,0,0.4347,4
santa-rita-pb,SANTA RITA/PB,5g,2026-05-01,5,2,3,0,0,0,0,1.2565,1
santo-amaro-ba,SANTO AMARO/BA,ftth,2026-05-01,1,0,0,0,0,1,0,0,5
sao-benedito-ce,SAO BENEDITO/CE,ftth,2026-05-01,4,0,0,0,1,3,0,0.2167,5
sao-benedito-ce,SAO BENEDITO/CE,5g,2026-05-01,4,0,2,1,1,0,0,0.8041,2
sao-caitano-pe,SAO CAITANO/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
sao-caitano-pe,SAO CAITANO/PE,5g,2026-05-01,2,0,0,0,2,0,0,0.3889,4
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,ftth,2026-05-01,2,0,1,0,0,1,0,0.52,4
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,2026-05-01,2,2,0,0,0,0,0,1.3261,1
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,ftth,2026-05-01,5,1,0,0,1,3,0,0.4133,4
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,2026-05-01,5,0,4,1,0,0,0,0.8486,2
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
sao-miguel-rn,SAO MIGUEL/RN,ftth,2026-05-01,5,0,0,2,0,3,0,0.3333,4
sao-miguel-rn,SAO MIGUEL/RN,5g,2026-05-01,5,4,0,1,0,0,0,1.3436,1
senador-pompeu-ce,SENADOR POMPEU/CE,ftth,2026-05-01,4,3,0,0,0,0,1,1.4889,1
senador-pompeu-ce,SENADOR POMPEU/CE,5g,2026-05-01,4,3,0,0,0,0,1,1.9758,1
serra-talhada-pe,SERRA TALHADA/PE,ftth,2026-05-01,6,1,0,1,1,3,0,0.4667,4
serra-talhada-pe,SERRA TALHADA/PE,5g,2026-05-01,6,4,0,2,0,0,0,1.2624,1
sobral-ce,SOBRAL/CE,ftth,2026-05-01,14,1,2,2,3,4,2,0.5309,4
sobral-ce,SOBRAL/CE,5g,2026-05-01,14,9,1,2,0,0,2,1.1976,1
sousa-pb,SOUSA/PB,ftth,2026-05-01,5,2,0,1,0,1,1,0.7722,3
sousa-pb,SOUSA/PB,5g,2026-05-01,5,4,0,0,0,0,1,1.3324,1
surubim-pe,SURUBIM/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,ftth,2026-05-01,4,0,0,3,0,0,1,0.7111,3
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,2026-05-01,4,1,2,0,0,0,1,1.0798,1
taua-ce,TAUA/CE,ftth,2026-05-01,5,3,1,0,0,0,1,1.3556,1
taua-ce,TAUA/CE,5g,2026-05-01,5,4,0,0,0,0,1,1.5358,1
teresina-pi,TERESINA/PI,ftth,2026-05-01,25,4,8,7,6,0,0,0.8022,2
teresina-pi,TERESINA/PI,5g,2026-05-01,25,11,7,1,5,1,0,0.9311,2
tiangua-ce,TIANGUA/CE,ftth,2026-05-01,5,1,1,0,2,0,1,0.7604,3
tiangua-ce,TIANGUA/CE,5g,2026-05-01,5,4,0,0,0,0,1,1.4892,1
timon-ma,TIMON/MA,ftth,2026-05-01,9,1,5,2,1,0,0,0.8178,2
timon-ma,TIMON/MA,5g,2026-05-01,9,5,2,1,0,1,0,0.9091,2
tobias-barreto-se,TOBIAS BARRETO/SE,ftth,2026-05-01,1,0,0,0,0,1,0,0,5
toritama-pe,TORITAMA/PE,ftth,2026-05-01,5,0,1,2,1,1,0,0.6027,3
toritama-pe,TORITAMA/PE,5g,2026-05-01,5,3,0,0,2,0,0,1.0833,1
ubajara-ce,UBAJARA/CE,ftth,2026-05-01,4,0,0,0,3,1,0,0.3667,4
ubajara-ce,UBAJARA/CE,5g,2026-05-01,4,0,0,2,2,0,0,0.5828,4
uirauna-pb,UIRAUNA/PB,ftth,2026-05-01,3,0,0,0,1,2,0,0.1778,5
uirauna-pb,UIRAUNA/PB,5g,2026-05-01,3,1,1,1,0,0,0,0.9647,2
umarizal-rn,UMARIZAL/RN,ftth,2026-05-01,2,0,0,0,0,2,0,0.0667,5
umarizal-rn,UMARIZAL/RN,5g,2026-05-01,2,1,0,1,0,0,0,0.9808,2
varzea-alegre-ce,VARZEA ALEGRE/CE,ftth,2026-05-01,5,0,1,1,1,2,0,0.4283,4
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,2026-05-01,5,2,2,0,1,0,0,0.9001,2
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,ftth,2026-05-01,2,0,0,0,0,2,0,0,5
acarau-ce,ACARAU/CE,ftth,2026-06-01,4,0,1,1,0,2,0,0.45,4
acarau-ce,ACARAU/CE,5g,2026-06-01,4,3,1,0,0,0,0,1.0333,1
acopiara-ce,ACOPIARA/CE,ftth,2026-06-01,4,1,1,1,0,1,0,0.6889,3
acopiara-ce,ACOPIARA/CE,5g,2026-06-01,4,0,2,2,0,0,0,0.8184,2
acu-rn,ACU/RN,ftth,2026-06-01,4,0,1,0,0,3,0,0.3194,4
acu-rn,ACU/RN,5g,2026-06-01,4,3,0,0,0,1,0,1.8864,1
alagoinhas-ba,ALAGOINHAS/BA,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
altos-pi,ALTOS/PI,ftth,2026-06-01,3,0,0,0,0,3,0,0,5
apodi-rn,APODI/RN,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
apodi-rn,APODI/RN,5g,2026-06-01,2,2,0,0,0,0,0,1.1667,1
aquiraz-ce,AQUIRAZ/CE,ftth,2026-06-01,2,0,0,0,2,0,0,0.4,4
aquiraz-ce,AQUIRAZ/CE,5g,2026-06-01,2,0,1,1,0,0,0,0.76,3
aracaju-se,ARACAJU/SE,ftth,2026-06-01,3,0,0,0,0,2,1,0,5
arapiraca-al,ARAPIRACA/AL,ftth,2026-06-01,3,0,0,0,0,2,1,0,5
araripina-pe,ARARIPINA/PE,ftth,2026-06-01,5,0,0,1,2,1,1,0.4583,4
araripina-pe,ARARIPINA/PE,5g,2026-06-01,5,3,0,1,0,0,1,1.3423,1
arcoverde-pe,ARCOVERDE/PE,ftth,2026-06-01,4,2,1,0,0,1,0,0.7667,3
arcoverde-pe,ARCOVERDE/PE,5g,2026-06-01,4,2,1,1,0,0,0,0.8712,2
assu-rn,ASSU/RN,ftth,2026-06-01,3,1,2,0,0,0,0,0.9778,2
assu-rn,ASSU/RN,5g,2026-06-01,3,2,1,0,0,0,0,1.0571,1
banabuiu-ce,BANABUIU/CE,ftth,2026-06-01,3,3,0,0,0,0,0,1.5333,1
banabuiu-ce,BANABUIU/CE,5g,2026-06-01,3,0,1,2,0,0,0,0.7781,3
barauna-rn,BARAUNA/RN,ftth,2026-06-01,1,0,0,0,0,1,0,0.2,5
barauna-rn,BARAUNA/RN,5g,2026-06-01,1,1,0,0,0,0,0,2.1154,1
barbalha-ce,BARBALHA/CE,ftth,2026-06-01,5,0,1,0,3,1,0,0.4022,4
barbalha-ce,BARBALHA/CE,5g,2026-06-01,5,2,3,0,0,0,0,1.0903,1
bayeux-pb,BAYEUX/PB,ftth,2026-06-01,9,3,1,1,1,3,0,0.5593,4
bayeux-pb,BAYEUX/PB,5g,2026-06-01,9,3,3,2,1,0,0,0.8716,2
belo-jardim-pe,BELO JARDIM/PE,ftth,2026-06-01,4,0,0,0,0,4,0,0.1,5
belo-jardim-pe,BELO JARDIM/PE,5g,2026-06-01,4,0,0,0,2,2,0,0.2379,5
bezerros-pe,BEZERROS/PE,ftth,2026-06-01,4,2,0,0,0,2,0,0.65,3
bezerros-pe,BEZERROS/PE,5g,2026-06-01,4,2,0,1,1,0,0,0.8879,2
brejo-santo-ce,BREJO SANTO/CE,ftth,2026-06-01,6,5,0,0,0,0,1,1.8133,1
brejo-santo-ce,BREJO SANTO/CE,5g,2026-06-01,6,5,0,0,0,0,1,1.2185,1
cabedelo-pb,CABEDELO/PB,ftth,2026-06-01,4,0,1,1,0,1,1,0.5111,4
cabedelo-pb,CABEDELO/PB,5g,2026-06-01,4,2,0,0,1,0,1,0.7916,3
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
caico-rn,CAICO/RN,ftth,2026-06-01,4,1,1,0,2,0,0,0.7,3
caico-rn,CAICO/RN,5g,2026-06-01,4,4,0,0,0,0,0,1.8964,1
cajazeiras-pb,CAJAZEIRAS/PB,ftth,2026-06-01,8,2,3,1,0,2,0,0.675,3
cajazeiras-pb,CAJAZEIRAS/PB,5g,2026-06-01,8,2,4,0,1,1,0,0.8096,2
camacari-ba,CAMACARI/BA,ftth,2026-06-01,3,0,0,0,0,1,2,0,5
camocim-ce,CAMOCIM/CE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
camocim-ce,CAMOCIM/CE,5g,2026-06-01,2,1,1,0,0,0,0,0.9778,2
campina-grande-pb,CAMPINA GRANDE/PB,ftth,2026-06-01,15,0,0,6,1,8,0,0.3475,4
campina-grande-pb,CAMPINA GRANDE/PB,5g,2026-06-01,15,7,2,1,1,4,0,0.734,3
campo-maior-pi,CAMPO MAIOR/PI,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
caninde-ce,CANINDE/CE,ftth,2026-06-01,6,1,0,2,2,1,0,0.5926,4
caninde-ce,CANINDE/CE,5g,2026-06-01,6,2,1,0,2,1,0,0.7879,3
caruaru-pe,CARUARU/PE,ftth,2026-06-01,10,1,0,0,1,8,0,0.2693,5
caruaru-pe,CARUARU/PE,5g,2026-06-01,10,3,0,2,5,0,0,0.8164,2
cascavel-ce,CASCAVEL/CE,ftth,2026-06-01,6,0,1,0,2,3,0,0.3667,4
cascavel-ce,CASCAVEL/CE,5g,2026-06-01,6,3,0,1,2,0,0,0.9725,2
catole-do-rocha-pb,CATOLE DO ROCHA/PB,ftth,2026-06-01,4,1,2,0,1,0,0,0.8583,2
catole-do-rocha-pb,CATOLE DO ROCHA/PB,5g,2026-06-01,4,3,1,0,0,0,0,1.1126,1
catu-ba,CATU/BA,ftth,2026-06-01,1,0,0,0,0,1,0,0,5
caucaia-ce,CAUCAIA/CE,ftth,2026-06-01,13,1,1,1,5,5,0,0.433,4
caucaia-ce,CAUCAIA/CE,5g,2026-06-01,13,10,2,0,0,1,0,1.5569,1
ceara-mirim-rn,CEARA-MIRIM/RN,ftth,2026-06-01,6,0,1,2,0,3,0,0.463,4
ceara-mirim-rn,CEARA-MIRIM/RN,5g,2026-06-01,6,5,0,1,0,0,0,1.8306,1
cedro-ce,CEDRO/CE,ftth,2026-06-01,3,1,0,0,0,1,1,0.65,3
cedro-ce,CEDRO/CE,5g,2026-06-01,3,2,0,0,0,0,1,1.2558,1
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,ftth,2026-06-01,1,0,0,0,0,1,0,0.2,5
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,5g,2026-06-01,1,0,0,1,0,0,0,0.6889,3
crateus-ce,CRATEUS/CE,ftth,2026-06-01,6,3,0,0,2,1,0,0.8333,2
crateus-ce,CRATEUS/CE,5g,2026-06-01,6,3,0,0,1,2,0,0.9804,2
crato-ce,CRATO/CE,ftth,2026-06-01,9,2,3,2,0,2,0,0.716,3
crato-ce,CRATO/CE,5g,2026-06-01,9,5,3,0,1,0,0,1.0726,1
custodia-pe,CUSTODIA/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0.0667,5
custodia-pe,CUSTODIA/PE,5g,2026-06-01,2,1,0,0,1,0,0,0.8462,2
dias-d-avila-ba,DIAS D'AVILA/BA,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
encanto-rn,ENCANTO/RN,ftth,2026-06-01,1,0,1,0,0,0,0,0.8,2
encanto-rn,ENCANTO/RN,5g,2026-06-01,1,1,0,0,0,0,0,1.1333,1
escada-pe,ESCADA/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
estancia-se,ESTANCIA/SE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
eusebio-ce,EUSEBIO/CE,ftth,2026-06-01,7,1,0,0,4,2,0,0.4571,4
eusebio-ce,EUSEBIO/CE,5g,2026-06-01,7,2,1,0,2,2,0,0.7684,3
extremoz-rn,EXTREMOZ/RN,ftth,2026-06-01,4,0,3,0,0,1,0,0.75,3
extremoz-rn,EXTREMOZ/RN,5g,2026-06-01,4,4,0,0,0,0,0,1.2962,1
feira-de-santana-ba,FEIRA DE SANTANA/BA,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
fortaleza-ce,FORTALEZA/CE,ftth,2026-06-01,87,4,6,5,15,57,0,0.3001,4
fortaleza-ce,FORTALEZA/CE,5g,2026-06-01,87,32,11,10,12,22,0,0.8134,2
garanhuns-pe,GARANHUNS/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
gravata-pe,GRAVATA/PE,ftth,2026-06-01,5,0,0,1,0,4,0,0.2533,5
gravata-pe,GRAVATA/PE,5g,2026-06-01,5,0,0,1,3,1,0,0.418,4
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,ftth,2026-06-01,4,0,0,0,1,3,0,0.1726,5
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,5g,2026-06-01,4,2,0,1,0,1,0,0.8924,2
horizonte-ce,HORIZONTE/CE,ftth,2026-06-01,7,0,1,2,2,2,0,0.5,4
horizonte-ce,HORIZONTE/CE,5g,2026-06-01,7,3,0,1,1,2,0,1.1594,1
ibiapina-ce,IBIAPINA/CE,ftth,2026-06-01,2,0,0,0,0,1,1,0.1,5
