cidade_slug,cidade_origem,tecnologia,indicador_id,canal,mes_ref,semana_mes,primeiro_dia_semana,ultimo_dia_semana,valor
maranguape-ce,MARANGUAPE/CE,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,2
maranguape-ce,MARANGUAPE/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,39
maranguape-ce,MARANGUAPE/CE,5g,ativacao,LOJA,2026-01-01,,,,116
maranguape-ce,MARANGUAPE/CE,5g,ativacao,PAP,2026-01-01,,,,81
maranguape-ce,MARANGUAPE/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,48
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,AGILITY,2026-01-01,,,,54
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,LOJA,2026-01-01,,,,4
marco-ce,MARCO/CE,5g,ativacao,PAP,2026-01-01,,,,65
massape-ce,MASSAPE/CE,5g,ativacao,PAP,2026-01-01,,,,22
matureia-pb,MATUREIA/PB,5g,ativacao,VAREJO REDES,2026-01-01,,,,1
mauriti-ce,MAURITI/CE,5g,ativacao,PAP,2026-01-01,,,,40
messias-targino-rn,MESSIAS TARGINO/RN,5g,ativacao,AGILITY,2026-01-01,,,,34
milagres-ce,MILAGRES/CE,5g,ativacao,LOJA,2026-01-01,,,,67
milha-ce,MILHA/CE,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,1
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,LOJA,2026-01-01,,,,42
mombaca-ce,MOMBACA/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,3
mombaca-ce,MOMBACA/CE,5g,ativacao,LOJA,2026-01-01,,,,32
mombaca-ce,MOMBACA/CE,5g,ativacao,PAP,2026-01-01,,,,8
monteiro-pb,MONTEIRO/PB,5g,ativacao,VAREJO REDES,2026-01-01,,,,1
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,5
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,LOJA,2026-01-01,,,,123
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,PAP,2026-01-01,,,,38
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,SEM NICHO,2026-01-01,,,,4
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,13
moreno-pe,MORENO/PE,5g,ativacao,PAP,2026-01-01,,,,181
mossoro-rn,MOSSORO/RN,5g,ativacao,INDICA BRISA,2026-01-01,,,,289
mossoro-rn,MOSSORO/RN,5g,ativacao,LOJA,2026-01-01,,,,300
mossoro-rn,MOSSORO/RN,5g,ativacao,ONLINE,2026-01-01,,,,6
mossoro-rn,MOSSORO/RN,5g,ativacao,PAP,2026-01-01,,,,174
mossoro-rn,MOSSORO/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,72
mossoro-rn,MOSSORO/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,134
mulungu-ce,MULUNGU/CE,5g,ativacao,AGILITY,2026-01-01,,,,65
mulungu-pb,MULUNGU/PB,5g,ativacao,PAP,2026-01-01,,,,35
natal-rn,NATAL/RN,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,39
natal-rn,NATAL/RN,5g,ativacao,B2B,2026-01-01,,,,25
natal-rn,NATAL/RN,5g,ativacao,INDICA BRISA,2026-01-01,,,,593
natal-rn,NATAL/RN,5g,ativacao,LOJA,2026-01-01,,,,482
natal-rn,NATAL/RN,5g,ativacao,ONLINE,2026-01-01,,,,12
natal-rn,NATAL/RN,5g,ativacao,PAP,2026-01-01,,,,153
natal-rn,NATAL/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,100
natal-rn,NATAL/RN,5g,ativacao,VAREJO QUIOSQUE,2026-01-01,,,,67
natal-rn,NATAL/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,456
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,LOJA,2026-01-01,,,,11
nova-cruz-rn,NOVA CRUZ/RN,5g,ativacao,PAP,2026-01-01,,,,33
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,61
nova-olinda-ce,NOVA OLINDA/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,6
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,PAP,2026-01-01,,,,88
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,4
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,AGILITY,2026-01-01,,,,69
novo-oriente-ce,NOVO ORIENTE/CE,5g,ativacao,LOJA,2026-01-01,,,,6
olho-d-agua-do-borges-rn,OLHO D AGUA DO BORGES/RN,5g,ativacao,AGILITY,2026-01-01,,,,38
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,5g,ativacao,PAP,2026-01-01,,,,21
oros-ce,OROS/CE,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,1
oros-ce,OROS/CE,5g,ativacao,LOJA,2026-01-01,,,,54
ouricuri-pe,OURICURI/PE,5g,ativacao,LOJA,2026-01-01,,,,20
ouricuri-pe,OURICURI/PE,5g,ativacao,PAP,2026-01-01,,,,9
ouricuri-pe,OURICURI/PE,5g,ativacao,SEM NICHO,2026-01-01,,,,4
pacajus-ce,PACAJUS/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,17
pacajus-ce,PACAJUS/CE,5g,ativacao,LOJA,2026-01-01,,,,113
pacajus-ce,PACAJUS/CE,5g,ativacao,PAP,2026-01-01,,,,30
pacajus-ce,PACAJUS/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,11
pacatuba-ce,PACATUBA/CE,5g,ativacao,LOJA,2026-01-01,,,,43
pacatuba-ce,PACATUBA/CE,5g,ativacao,PAP,2026-01-01,,,,18
pacuja-ce,PACUJA/CE,5g,ativacao,LOJA,2026-01-01,,,,1
pacuja-ce,PACUJA/CE,5g,ativacao,PAP,2026-01-01,,,,3
palhano-ce,PALHANO/CE,5g,ativacao,PAP,2026-01-01,,,,10
paracuru-ce,PARACURU/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,6
paracuru-ce,PARACURU/CE,5g,ativacao,PAP,2026-01-01,,,,108
paracuru-ce,PARACURU/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,25
paraipaba-ce,PARAIPABA/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,8
paraipaba-ce,PARAIPABA/CE,5g,ativacao,LOJA,2026-01-01,,,,125
paraipaba-ce,PARAIPABA/CE,5g,ativacao,PAP,2026-01-01,,,,50
parau-rn,PARAU/RN,5g,ativacao,LOJA,2026-01-01,,,,2
parnaiba-pi,PARNAIBA/PI,5g,ativacao,INDICA BRISA,2026-01-01,,,,16
parnaiba-pi,PARNAIBA/PI,5g,ativacao,LOJA,2026-01-01,,,,49
parnaiba-pi,PARNAIBA/PI,5g,ativacao,PAP,2026-01-01,,,,30
parnaiba-pi,PARNAIBA/PI,5g,ativacao,SEM NICHO,2026-01-01,,,,9
parnaiba-pi,PARNAIBA/PI,5g,ativacao,VAREJO REDES,2026-01-01,,,,8
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,INDICA BRISA,2026-01-01,,,,106
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,LOJA,2026-01-01,,,,253
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,NGC,2026-01-01,,,,4
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,PAP,2026-01-01,,,,28
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,37
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,66
patos-pb,PATOS/PB,5g,ativacao,INDICA BRISA,2026-01-01,,,,19
patos-pb,PATOS/PB,5g,ativacao,LOJA,2026-01-01,,,,195
patos-pb,PATOS/PB,5g,ativacao,PAP,2026-01-01,,,,10
patos-pb,PATOS/PB,5g,ativacao,SEM NICHO,2026-01-01,,,,20
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,4
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,INDICA BRISA,2026-01-01,,,,4
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,LOJA,2026-01-01,,,,147
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,NÃO MAPEADO,2026-01-01,,,,1
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,PAP,2026-01-01,,,,13
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,11
paulista-pb,PAULISTA/PB,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,1
paulo-afonso-ba,PAULO AFONSO/BA,5g,ativacao,INDICA BRISA,2026-01-01,,,,5
pedra-branca-ce,PEDRA BRANCA/CE,5g,ativacao,LOJA,2026-01-01,,,,57
pedra-branca-ce,PEDRA BRANCA/CE,5g,ativacao,PAP,2026-01-01,,,,22
penaforte-ce,PENAFORTE/CE,5g,ativacao,PAP,2026-01-01,,,,39
pendencias-rn,PENDENCIAS/RN,5g,ativacao,PAP,2026-01-01,,,,13
pendencias-rn,PENDENCIAS/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,42
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,20
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,AGILITY,2026-01-01,,,,304
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,VAREJO QUIOSQUE,2026-01-01,,,,3
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,39
pereiro-ce,PEREIRO/CE,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,1
pereiro-ce,PEREIRO/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,2
pereiro-ce,PEREIRO/CE,5g,ativacao,LOJA,2026-01-01,,,,57
pesqueira-pe,PESQUEIRA/PE,5g,ativacao,LOJA,2026-01-01,,,,25
petrolina-pe,PETROLINA/PE,5g,ativacao,INDICA BRISA,2026-01-01,,,,26
petrolina-pe,PETROLINA/PE,5g,ativacao,LOJA,2026-01-01,,,,75
petrolina-pe,PETROLINA/PE,5g,ativacao,PAP,2026-01-01,,,,13
piloes-rn,PILOES/RN,5g,ativacao,LOJA,2026-01-01,,,,3
pindoretama-ce,PINDORETAMA/CE,5g,ativacao,AGILITY,2026-01-01,,,,44
pio-ix-pi,PIO IX/PI,5g,ativacao,PAP,2026-01-01,,,,28
piquet-carneiro-ce,PIQUET CARNEIRO/CE,5g,ativacao,PAP,2026-01-01,,,,77
piranhas-al,PIRANHAS/AL,5g,ativacao,LOJA,2026-01-01,,,,10
piranhas-al,PIRANHAS/AL,5g,ativacao,PAP,2026-01-01,,,,63
piraquara-pr,PIRAQUARA/PR,5g,ativacao,INDICA BRISA,2026-01-01,,,,1
poco-dantas-pb,POCO DANTAS/PB,5g,ativacao,AGILITY,2026-01-01,,,,47
poco-dantas-pb,POCO DANTAS/PB,5g,ativacao,LOJA,2026-01-01,,,,4
pombal-pb,POMBAL/PB,5g,ativacao,INDICA BRISA,2026-01-01,,,,1
pombal-pb,POMBAL/PB,5g,ativacao,LOJA,2026-01-01,,,,24
pombal-pb,POMBAL/PB,5g,ativacao,ONLINE,2026-01-01,,,,1
pombal-pb,POMBAL/PB,5g,ativacao,PAP,2026-01-01,,,,36
potiretama-ce,POTIRETAMA/CE,5g,ativacao,PAP,2026-01-01,,,,43
queimadas-pb,QUEIMADAS/PB,5g,ativacao,LOJA,2026-01-01,,,,5
queimadas-pb,QUEIMADAS/PB,5g,ativacao,SEM NICHO,2026-01-01,,,,1
quiterianopolis-ce,QUITERIANOPOLIS/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,32
quiterianopolis-ce,QUITERIANOPOLIS/CE,5g,ativacao,LOJA,2026-01-01,,,,5
quixada-ce,QUIXADA/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,226
quixada-ce,QUIXADA/CE,5g,ativacao,EMBAIXADORES BRISA,2026-01-01,,,,22
quixada-ce,QUIXADA/CE,5g,ativacao,LOJA,2026-01-01,,,,116
quixada-ce,QUIXADA/CE,5g,ativacao,PAP,2026-01-01,,,,77
quixelo-ce,QUIXELO/CE,5g,ativacao,AGILITY,2026-01-01,,,,43
quixelo-ce,QUIXELO/CE,5g,ativacao,LOJA,2026-01-01,,,,5
quixeramobim-ce,QUIXERAMOBIM/CE,5g,ativacao,LOJA,2026-01-01,,,,136
quixeramobim-ce,QUIXERAMOBIM/CE,5g,ativacao,PAP,2026-01-01,,,,33
quixere-ce,QUIXERE/CE,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,1
quixere-ce,QUIXERE/CE,5g,ativacao,LOJA,2026-01-01,,,,53
quixere-ce,QUIXERE/CE,5g,ativacao,PAP,2026-01-01,,,,9
quixere-ce,QUIXERE/CE,5g,ativacao,SEM NICHO,2026-01-01,,,,3
rafael-fernandes-rn,RAFAEL FERNANDES/RN,5g,ativacao,LOJA,2026-01-01,,,,8
riacho-de-santana-rn,RIACHO DE SANTANA/RN,5g,ativacao,LOJA,2026-01-01,,,,3
rio-de-janeiro-rj,RIO DE JANEIRO/RJ,5g,ativacao,VAREJO QUIOSQUE,2026-01-01,,,,1
rio-tinto-pb,RIO TINTO/PB,5g,ativacao,VAREJO REDES,2026-01-01,,,,41
russas-ce,RUSSAS/CE,5g,ativacao,LOJA,2026-01-01,,,,164
russas-ce,RUSSAS/CE,5g,ativacao,PAP,2026-01-01,,,,17
saboeiro-ce,SABOEIRO/CE,5g,ativacao,AGILITY,2026-01-01,,,,18
salgueiro-pe,SALGUEIRO/PE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,195
salgueiro-pe,SALGUEIRO/PE,5g,ativacao,INDICA BRISA,2026-01-01,,,,4
salgueiro-pe,SALGUEIRO/PE,5g,ativacao,LOJA,2026-01-01,,,,42
salgueiro-pe,SALGUEIRO/PE,5g,ativacao,PAP,2026-01-01,,,,37
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,5g,ativacao,LOJA,2026-01-01,,,,5
santa-cruz-pb,SANTA CRUZ/PB,5g,ativacao,PAP,2026-01-01,,,,3
santa-cruz-rn,SANTA CRUZ/RN,5g,ativacao,PAP,2026-01-01,,,,19
santa-cruz-rn,SANTA CRUZ/RN,5g,ativacao,VAREJO QUIOSQUE,2026-01-01,,,,1
santa-cruz-rn,SANTA CRUZ/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,19
santa-luzia-pb,SANTA LUZIA/PB,5g,ativacao,LOJA,2026-01-01,,,,22
santa-luzia-pb,SANTA LUZIA/PB,5g,ativacao,PAP,2026-01-01,,,,2
santa-quiteria-ce,SANTA QUITERIA/CE,5g,ativacao,PAP,2026-01-01,,,,80
santa-rita-pb,SANTA RITA/PB,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,4
santa-rita-pb,SANTA RITA/PB,5g,ativacao,INDICA BRISA,2026-01-01,,,,43
santa-rita-pb,SANTA RITA/PB,5g,ativacao,LOJA,2026-01-01,,,,122
santa-rita-pb,SANTA RITA/PB,5g,ativacao,PAP,2026-01-01,,,,231
santa-rita-pb,SANTA RITA/PB,5g,ativacao,VAREJO REDES,2026-01-01,,,,72
santa-terezinha-pe,SANTA TEREZINHA/PE,5g,ativacao,PAP,2026-01-01,,,,30
santana-do-acarau-ce,SANTANA DO ACARAU/CE,5g,ativacao,AGILITY,2026-01-01,,,,1
santana-do-cariri-ce,SANTANA DO CARIRI/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,20
santana-do-cariri-ce,SANTANA DO CARIRI/CE,5g,ativacao,PAP,2026-01-01,,,,4
sao-benedito-ce,SAO BENEDITO/CE,5g,ativacao,LOJA,2026-01-01,,,,31
sao-benedito-ce,SAO BENEDITO/CE,5g,ativacao,PAP,2026-01-01,,,,15
sao-bentinho-pb,SAO BENTINHO/PB,5g,ativacao,PAP,2026-01-01,,,,16
sao-bento-pb,SAO BENTO/PB,5g,ativacao,LOJA,2026-01-01,,,,60
sao-caitano-pe,SAO CAITANO/PE,5g,ativacao,PAP,2026-01-01,,,,15
sao-francisco-do-oeste-rn,SAO FRANCISCO DO OESTE/RN,5g,ativacao,AGILITY,2026-01-01,,,,43
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,PAP,2026-01-01,,,,46
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,67
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,INDICA BRISA,2026-01-01,,,,150
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,LOJA,2026-01-01,,,,111
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,PAP,2026-01-01,,,,24
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,14
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,VAREJO QUIOSQUE,2026-01-01,,,,11
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,202
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,ativacao,PAP,2026-01-01,,,,22
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,1
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,3
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,INDICA BRISA,2026-01-01,,,,6
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,LOJA,2026-01-01,,,,100
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,1
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,1
sape-pb,SAPE/PB,5g,ativacao,PAP,2026-01-01,,,,51
senador-georgino-avelino-rn,SENADOR GEORGINO AVELINO/RN,5g,ativacao,LOJA,2026-01-01,,,,2
senador-georgino-avelino-rn,SENADOR GEORGINO AVELINO/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,17
senador-pompeu-ce,SENADOR POMPEU /CE,5g,ativacao,PAP,2026-01-01,,,,1
senador-pompeu-ce,SENADOR POMPEU/CE,5g,ativacao,LOJA,2026-01-01,,,,79
senador-pompeu-ce,SENADOR POMPEU/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,1
serra-do-mel-rn,SERRA DO MEL/RN,5g,ativacao,AGILITY,2026-01-01,,,,124
serra-redonda-pb,SERRA REDONDA/PB,5g,ativacao,LOJA,2026-01-01,,,,1
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,INDICA BRISA,2026-01-01,,,,16
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,LOJA,2026-01-01,,,,37
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,PAP,2026-01-01,,,,38
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,SEM NICHO,2026-01-01,,,,7
sobral-ce,SOBRAL/CE,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,9
sobral-ce,SOBRAL/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,16
sobral-ce,SOBRAL/CE,5g,ativacao,LOJA,2026-01-01,,,,159
sobral-ce,SOBRAL/CE,5g,ativacao,PAP,2026-01-01,,,,54
sobral-ce,SOBRAL/CE,5g,ativacao,VAREJO QUIOSQUE,2026-01-01,,,,1
solanea-pb,SOLANEA/PB,5g,ativacao,PAP,2026-01-01,,,,22
soledade-pb,SOLEDADE/PB,5g,ativacao,LOJA,2026-01-01,,,,1
soledade-pb,SOLEDADE/PB,5g,ativacao,PAP,2026-01-01,,,,55
sousa-pb,SOUSA/PB,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,5
sousa-pb,SOUSA/PB,5g,ativacao,EMBAIXADORES BRISA,2026-01-01,,,,1
sousa-pb,SOUSA/PB,5g,ativacao,LOJA,2026-01-01,,,,94
sousa-pb,SOUSA/PB,5g,ativacao,PAP,2026-01-01,,,,7
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,ativacao,LOJA,2026-01-01,,,,91
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,ativacao,PAP,2026-01-01,,,,6
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,ativacao,VAREJO VOLANTE,2026-01-01,,,,1
taua-ce,TAUA/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,118
taua-ce,TAUA/CE,5g,ativacao,LOJA,2026-01-01,,,,51
taua-ce,TAUA/CE,5g,ativacao,PAP,2026-01-01,,,,32
tenente-ananias-rn,TENENTE ANANIAS/RN,5g,ativacao,AGILITY,2026-01-01,,,,33
teresina-pi,TERESINA/PI,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,229
teresina-pi,TERESINA/PI,5g,ativacao,B2B,2026-01-01,,,,16
teresina-pi,TERESINA/PI,5g,ativacao,INDICA BRISA,2026-01-01,,,,62
teresina-pi,TERESINA/PI,5g,ativacao,LOJA,2026-01-01,,,,94
teresina-pi,TERESINA/PI,5g,ativacao,PAP,2026-01-01,,,,71
teresina-pi,TERESINA/PI,5g,ativacao,SEM NICHO,2026-01-01,,,,56
tiangua-ce,TIANGUA/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,8
tiangua-ce,TIANGUA/CE,5g,ativacao,LOJA,2026-01-01,,,,76
tiangua-ce,TIANGUA/CE,5g,ativacao,PAP,2026-01-01,,,,15
timon-ma,TIMON/MA,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,14
timon-ma,TIMON/MA,5g,ativacao,LOJA,2026-01-01,,,,74
timon-ma,TIMON/MA,5g,ativacao,PAP,2026-01-01,,,,52
timon-ma,TIMON/MA,5g,ativacao,SEM NICHO,2026-01-01,,,,13
toritama-pe,TORITAMA/PE,5g,ativacao,LOJA,2026-01-01,,,,20
trairi-ce,TRAIRI/CE,5g,ativacao,AGILITY,2026-01-01,,,,372
trairi-ce,TRAIRI/CE,5g,ativacao,LOJA,2026-01-01,,,,4
triunfo-potiguar-rn,TRIUNFO POTIGUAR/RN,5g,ativacao,AGILITY,2026-01-01,,,,27
ubajara-ce,UBAJARA/CE,5g,ativacao,AUTOATENDIMENTO,2026-01-01,,,,1
ubajara-ce,UBAJARA/CE,5g,ativacao,PAP,2026-01-01,,,,9
ubajara-ce,UBAJARA/CE,5g,ativacao,SEM NICHO,2026-01-01,,,,1
uirauna-pb,UIRAUNA/PB,5g,ativacao,LOJA,2026-01-01,,,,40
uirauna-pb,UIRAUNA/PB,5g,ativacao,PAP,2026-01-01,,,,9
umarizal-rn,UMARIZAL/RN,5g,ativacao,LOJA,2026-01-01,,,,25
upanema-rn,UPANEMA/RN,5g,ativacao,PAP,2026-01-01,,,,51
upanema-rn,UPANEMA/RN,5g,ativacao,VAREJO REDES,2026-01-01,,,,6
uruoca-ce,URUOCA/CE,5g,ativacao,AGILITY,2026-01-01,,,,10
varjota-ce,VARJOTA/CE,5g,ativacao,PAP,2026-01-01,,,,57
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,LOJA,2026-01-01,,,,63
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,PAP,2026-01-01,,,,6
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,SEM NICHO,2026-01-01,,,,5
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,5
acarau-ce,ACARAU/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,7
acopiara-ce,ACOPIARA/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,4
acopiara-ce,ACOPIARA/CE,5g,ativacao,INDICA BRISA,2026-01-01,,,,8
acopiara-ce,ACOPIARA/CE,5g,ativacao,PAP,2026-01-01,,,,11
acu-rn,ACU/RN,5g,ativacao,LOJA,2026-01-01,,,,7
afonso-bezerra-rn,AFONSO BEZERRA/RN,5g,ativacao,PAP,2026-01-01,,,,1
agrestina-pe,AGRESTINA/PE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,4
agua-nova-rn,AGUA NOVA/RN,5g,ativacao,LOJA,2026-01-01,,,,4
aiuaba-ce,AIUABA/CE,5g,ativacao,LOJA,2026-01-01,,,,3
aiuaba-ce,AIUABA/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,3
alagoa-grande-pb,ALAGOA GRANDE/PB,5g,ativacao,VAREJO REDES,2026-01-01,,,,1
alcantaras-ce,ALCANTARAS/CE,5g,ativacao,PAP,2026-01-01,,,,15
alexandria-rn,ALEXANDRIA/RN,5g,ativacao,AGILITY,2026-01-01,,,,31
alexandria-rn,ALEXANDRIA/RN,5g,ativacao,EMBAIXADORES BRISA,2026-01-01,,,,2
alexandria-rn,ALEXANDRIA/RN,5g,ativacao,INDICA BRISA,2026-01-01,,,,2
almino-afonso-rn,ALMINO AFONSO/RN,5g,ativacao,PAP,2026-01-01,,,,6
altaneira-ce,ALTANEIRA/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,42
altaneira-ce,ALTANEIRA/CE,5g,ativacao,AGILITY,2026-01-01,,,,1
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,LOJA,2026-01-01,,,,6
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,PAP,2026-01-01,,,,58
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,SEM NICHO,2026-01-01,,,,4
amontada-ce,AMONTADA/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,9
antonina-do-norte-ce,ANTONINA DO NORTE/CE,5g,ativacao,SEM NICHO,2026-01-01,,,,15
apuiares-ce,APUIARES/CE,5g,ativacao,AGILITY,2026-01-01,,,,69
apuiares-ce,APUIARES/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,6
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,8
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,VAREJO REDES,2026-01-01,,,,14
aracati-ce,ARACATI/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,1
aracati-ce,ARACATI/CE,5g,ativacao,PAP,2026-01-01,,,,4
aracoiaba-ce,ARACOIABA/CE,5g,ativacao,AGILITY,2026-01-01,,,,145
aracoiaba-ce,ARACOIABA/CE,5g,ativacao,LOJA,2026-01-01,,,,2
arara-pb,ARARA/PB,5g,ativacao,LOJA,2026-01-01,,,,1
araripina-pe,ARARIPINA/PE,5g,ativacao,LOJA,2026-01-01,,,,45
arcoverde-pe,ARCOVERDE/PE,5g,ativacao,INDICA BRISA,2026-01-01,,,,4
areia-branca-rn,AREIA BRANCA/RN,5g,ativacao,EMBAIXADORES BRISA,2026-01-01,,,,63
areia-branca-rn,AREIA BRANCA/RN,5g,ativacao,LOJA,2026-01-01,,,,13
areia-pb,AREIA/PB,5g,ativacao,PAP,2026-01-01,,,,1
aurora-ce,AURORA/CE,5g,ativacao,AGENTE PARCEIROS,2026-01-01,,,,3
