cidade_slug,cidade_origem,mes_ref,meta
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-01-01,35
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-02-01,33
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-03-01,38
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-04-01,36
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-05-01,47
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-06-01,27
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-07-01,52
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-08-01,71
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-09-01,71
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-10-01,0
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-11-01,0
deputado-irapuan-pinheiro-ce,DEPUTADO IRAPUAN PINHEIRO/CE,2026-12-01,0
divina-pastora-se,DIVINA PASTORA/SE,2026-01-01,11
divina-pastora-se,DIVINA PASTORA/SE,2026-02-01,10
divina-pastora-se,DIVINA PASTORA/SE,2026-03-01,12
divina-pastora-se,DIVINA PASTORA/SE,2026-04-01,11
divina-pastora-se,DIVINA PASTORA/SE,2026-05-01,14
divina-pastora-se,DIVINA PASTORA/SE,2026-06-01,8
divina-pastora-se,DIVINA PASTORA/SE,2026-07-01,16
divina-pastora-se,DIVINA PASTORA/SE,2026-08-01,22
divina-pastora-se,DIVINA PASTORA/SE,2026-09-01,22
divina-pastora-se,DIVINA PASTORA/SE,2026-10-01,0
divina-pastora-se,DIVINA PASTORA/SE,2026-11-01,0
divina-pastora-se,DIVINA PASTORA/SE,2026-12-01,0
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-01-01,27
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-02-01,25
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-03-01,25
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-04-01,40
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-05-01,49
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-06-01,37
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-07-01,40
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-08-01,54
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-09-01,54
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-10-01,0
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-11-01,0
doutor-severiano-rn,DOUTOR SEVERIANO/RN,2026-12-01,0
encanto-rn,ENCANTO/RN,2026-01-01,30
encanto-rn,ENCANTO/RN,2026-02-01,30
encanto-rn,ENCANTO/RN,2026-03-01,30
encanto-rn,ENCANTO/RN,2026-04-01,47
encanto-rn,ENCANTO/RN,2026-05-01,60
encanto-rn,ENCANTO/RN,2026-06-01,74
encanto-rn,ENCANTO/RN,2026-07-01,67
encanto-rn,ENCANTO/RN,2026-08-01,67
encanto-rn,ENCANTO/RN,2026-09-01,41
encanto-rn,ENCANTO/RN,2026-10-01,0
encanto-rn,ENCANTO/RN,2026-11-01,0
encanto-rn,ENCANTO/RN,2026-12-01,0
erere-ce,ERERE/CE,2026-01-01,27
erere-ce,ERERE/CE,2026-02-01,27
erere-ce,ERERE/CE,2026-03-01,27
erere-ce,ERERE/CE,2026-04-01,44
erere-ce,ERERE/CE,2026-05-01,63
erere-ce,ERERE/CE,2026-06-01,71
erere-ce,ERERE/CE,2026-07-01,57
erere-ce,ERERE/CE,2026-08-01,43
erere-ce,ERERE/CE,2026-09-01,36
erere-ce,ERERE/CE,2026-10-01,0
erere-ce,ERERE/CE,2026-11-01,0
erere-ce,ERERE/CE,2026-12-01,0
esperanca-pb,ESPERANCA/PB,2026-01-01,111
esperanca-pb,ESPERANCA/PB,2026-02-01,103
esperanca-pb,ESPERANCA/PB,2026-03-01,121
esperanca-pb,ESPERANCA/PB,2026-04-01,114
esperanca-pb,ESPERANCA/PB,2026-05-01,148
esperanca-pb,ESPERANCA/PB,2026-06-01,85
esperanca-pb,ESPERANCA/PB,2026-07-01,165
esperanca-pb,ESPERANCA/PB,2026-08-01,224
esperanca-pb,ESPERANCA/PB,2026-09-01,224
esperanca-pb,ESPERANCA/PB,2026-10-01,0
esperanca-pb,ESPERANCA/PB,2026-11-01,0
esperanca-pb,ESPERANCA/PB,2026-12-01,0
eusebio-ce,EUSEBIO/CE,2026-01-01,363
eusebio-ce,EUSEBIO/CE,2026-02-01,338
eusebio-ce,EUSEBIO/CE,2026-03-01,397
eusebio-ce,EUSEBIO/CE,2026-04-01,375
eusebio-ce,EUSEBIO/CE,2026-05-01,485
eusebio-ce,EUSEBIO/CE,2026-06-01,279
eusebio-ce,EUSEBIO/CE,2026-07-01,540
eusebio-ce,EUSEBIO/CE,2026-08-01,734
eusebio-ce,EUSEBIO/CE,2026-09-01,734
eusebio-ce,EUSEBIO/CE,2026-10-01,0
eusebio-ce,EUSEBIO/CE,2026-11-01,0
eusebio-ce,EUSEBIO/CE,2026-12-01,0
extremoz-rn,EXTREMOZ/RN,2026-01-01,1198
extremoz-rn,EXTREMOZ/RN,2026-02-01,1198
extremoz-rn,EXTREMOZ/RN,2026-03-01,1198
extremoz-rn,EXTREMOZ/RN,2026-04-01,1184
extremoz-rn,EXTREMOZ/RN,2026-05-01,1217
extremoz-rn,EXTREMOZ/RN,2026-06-01,1343
extremoz-rn,EXTREMOZ/RN,2026-07-01,1212
extremoz-rn,EXTREMOZ/RN,2026-08-01,1171
extremoz-rn,EXTREMOZ/RN,2026-09-01,829
extremoz-rn,EXTREMOZ/RN,2026-10-01,0
extremoz-rn,EXTREMOZ/RN,2026-11-01,0
extremoz-rn,EXTREMOZ/RN,2026-12-01,0
farias-brito-ce,FARIAS BRITO/CE,2026-01-01,209
farias-brito-ce,FARIAS BRITO/CE,2026-02-01,209
farias-brito-ce,FARIAS BRITO/CE,2026-03-01,209
farias-brito-ce,FARIAS BRITO/CE,2026-04-01,231
farias-brito-ce,FARIAS BRITO/CE,2026-05-01,201
farias-brito-ce,FARIAS BRITO/CE,2026-06-01,183
farias-brito-ce,FARIAS BRITO/CE,2026-07-01,132
farias-brito-ce,FARIAS BRITO/CE,2026-08-01,138
farias-brito-ce,FARIAS BRITO/CE,2026-09-01,121
farias-brito-ce,FARIAS BRITO/CE,2026-10-01,0
farias-brito-ce,FARIAS BRITO/CE,2026-11-01,0
farias-brito-ce,FARIAS BRITO/CE,2026-12-01,0
forquilha-ce,FORQUILHA/CE,2026-01-01,97
forquilha-ce,FORQUILHA/CE,2026-02-01,90
forquilha-ce,FORQUILHA/CE,2026-03-01,106
forquilha-ce,FORQUILHA/CE,2026-04-01,100
forquilha-ce,FORQUILHA/CE,2026-05-01,129
forquilha-ce,FORQUILHA/CE,2026-06-01,74
forquilha-ce,FORQUILHA/CE,2026-07-01,144
forquilha-ce,FORQUILHA/CE,2026-08-01,196
forquilha-ce,FORQUILHA/CE,2026-09-01,196
forquilha-ce,FORQUILHA/CE,2026-10-01,0
forquilha-ce,FORQUILHA/CE,2026-11-01,0
forquilha-ce,FORQUILHA/CE,2026-12-01,0
fortaleza-ce,FORTALEZA/CE,2026-01-01,15753
fortaleza-ce,FORTALEZA/CE,2026-02-01,15753
fortaleza-ce,FORTALEZA/CE,2026-03-01,15753
fortaleza-ce,FORTALEZA/CE,2026-04-01,15655
fortaleza-ce,FORTALEZA/CE,2026-05-01,16029
fortaleza-ce,FORTALEZA/CE,2026-06-01,15469
fortaleza-ce,FORTALEZA/CE,2026-07-01,17851
fortaleza-ce,FORTALEZA/CE,2026-08-01,24287
fortaleza-ce,FORTALEZA/CE,2026-09-01,24287
fortaleza-ce,FORTALEZA/CE,2026-10-01,0
fortaleza-ce,FORTALEZA/CE,2026-11-01,0
fortaleza-ce,FORTALEZA/CE,2026-12-01,0
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-01-01,16
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-02-01,16
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-03-01,16
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-04-01,22
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-05-01,21
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-06-01,20
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-07-01,16
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-08-01,17
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-09-01,17
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-10-01,0
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-11-01,0
francisco-dantas-rn,FRANCISCO DANTAS/RN,2026-12-01,0
frei-paulo-se,FREI PAULO/SE,2026-01-01,3
frei-paulo-se,FREI PAULO/SE,2026-02-01,26
frei-paulo-se,FREI PAULO/SE,2026-03-01,8
frei-paulo-se,FREI PAULO/SE,2026-04-01,0
frei-paulo-se,FREI PAULO/SE,2026-05-01,0
frei-paulo-se,FREI PAULO/SE,2026-06-01,38
frei-paulo-se,FREI PAULO/SE,2026-07-01,47
frei-paulo-se,FREI PAULO/SE,2026-08-01,53
frei-paulo-se,FREI PAULO/SE,2026-09-01,56
frei-paulo-se,FREI PAULO/SE,2026-10-01,55
frei-paulo-se,FREI PAULO/SE,2026-11-01,50
frei-paulo-se,FREI PAULO/SE,2026-12-01,52
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-01-01,14
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-02-01,14
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-03-01,14
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-04-01,15
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-05-01,19
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-06-01,16
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-07-01,23
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-08-01,29
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-09-01,29
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-10-01,0
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-11-01,0
frutuoso-gomes-rn,FRUTUOSO GOMES/RN,2026-12-01,0
gado-bravo-pb,GADO BRAVO/PB,2026-01-01,19
gado-bravo-pb,GADO BRAVO/PB,2026-02-01,18
gado-bravo-pb,GADO BRAVO/PB,2026-03-01,21
gado-bravo-pb,GADO BRAVO/PB,2026-04-01,20
gado-bravo-pb,GADO BRAVO/PB,2026-05-01,25
gado-bravo-pb,GADO BRAVO/PB,2026-06-01,15
gado-bravo-pb,GADO BRAVO/PB,2026-07-01,28
gado-bravo-pb,GADO BRAVO/PB,2026-08-01,38
gado-bravo-pb,GADO BRAVO/PB,2026-09-01,38
gado-bravo-pb,GADO BRAVO/PB,2026-10-01,0
gado-bravo-pb,GADO BRAVO/PB,2026-11-01,0
gado-bravo-pb,GADO BRAVO/PB,2026-12-01,0
goianinha-rn,GOIANINHA/RN,2026-01-01,107
goianinha-rn,GOIANINHA/RN,2026-02-01,100
goianinha-rn,GOIANINHA/RN,2026-03-01,117
goianinha-rn,GOIANINHA/RN,2026-04-01,111
goianinha-rn,GOIANINHA/RN,2026-05-01,143
goianinha-rn,GOIANINHA/RN,2026-06-01,111
goianinha-rn,GOIANINHA/RN,2026-07-01,159
goianinha-rn,GOIANINHA/RN,2026-08-01,217
goianinha-rn,GOIANINHA/RN,2026-09-01,217
goianinha-rn,GOIANINHA/RN,2026-10-01,0
goianinha-rn,GOIANINHA/RN,2026-11-01,0
goianinha-rn,GOIANINHA/RN,2026-12-01,0
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-01-01,54
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-02-01,54
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-03-01,54
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-04-01,145
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-05-01,170
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-06-01,164
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-07-01,96
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-08-01,79
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-09-01,67
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-10-01,0
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-11-01,0
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,2026-12-01,0
granja-ce,GRANJA/CE,2026-01-01,160
granja-ce,GRANJA/CE,2026-02-01,149
granja-ce,GRANJA/CE,2026-03-01,174
granja-ce,GRANJA/CE,2026-04-01,165
granja-ce,GRANJA/CE,2026-05-01,213
granja-ce,GRANJA/CE,2026-06-01,147
granja-ce,GRANJA/CE,2026-07-01,237
granja-ce,GRANJA/CE,2026-08-01,323
granja-ce,GRANJA/CE,2026-09-01,323
granja-ce,GRANJA/CE,2026-10-01,0
granja-ce,GRANJA/CE,2026-11-01,0
granja-ce,GRANJA/CE,2026-12-01,0
groairas-ce,GROAIRAS/CE,2026-01-01,38
groairas-ce,GROAIRAS/CE,2026-02-01,35
groairas-ce,GROAIRAS/CE,2026-03-01,41
groairas-ce,GROAIRAS/CE,2026-04-01,39
groairas-ce,GROAIRAS/CE,2026-05-01,51
groairas-ce,GROAIRAS/CE,2026-06-01,29
groairas-ce,GROAIRAS/CE,2026-07-01,56
groairas-ce,GROAIRAS/CE,2026-08-01,77
groairas-ce,GROAIRAS/CE,2026-09-01,77
groairas-ce,GROAIRAS/CE,2026-10-01,0
groairas-ce,GROAIRAS/CE,2026-11-01,0
groairas-ce,GROAIRAS/CE,2026-12-01,0
grossos-rn,GROSSOS/RN,2026-01-01,91
grossos-rn,GROSSOS/RN,2026-02-01,91
grossos-rn,GROSSOS/RN,2026-03-01,91
grossos-rn,GROSSOS/RN,2026-04-01,81
grossos-rn,GROSSOS/RN,2026-05-01,81
grossos-rn,GROSSOS/RN,2026-06-01,92
grossos-rn,GROSSOS/RN,2026-07-01,77
grossos-rn,GROSSOS/RN,2026-08-01,91
grossos-rn,GROSSOS/RN,2026-09-01,91
grossos-rn,GROSSOS/RN,2026-10-01,0
grossos-rn,GROSSOS/RN,2026-11-01,0
grossos-rn,GROSSOS/RN,2026-12-01,0
guaiuba-ce,GUAIUBA/CE,2026-01-01,165
guaiuba-ce,GUAIUBA/CE,2026-02-01,165
guaiuba-ce,GUAIUBA/CE,2026-03-01,104
guaiuba-ce,GUAIUBA/CE,2026-04-01,98
guaiuba-ce,GUAIUBA/CE,2026-05-01,127
guaiuba-ce,GUAIUBA/CE,2026-06-01,73
guaiuba-ce,GUAIUBA/CE,2026-07-01,142
guaiuba-ce,GUAIUBA/CE,2026-08-01,193
guaiuba-ce,GUAIUBA/CE,2026-09-01,193
guaiuba-ce,GUAIUBA/CE,2026-10-01,0
guaiuba-ce,GUAIUBA/CE,2026-11-01,0
guaiuba-ce,GUAIUBA/CE,2026-12-01,0
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-01-01,144
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-02-01,134
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-03-01,158
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-04-01,149
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-05-01,193
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-06-01,134
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-07-01,214
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-08-01,292
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-09-01,292
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-10-01,0
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-11-01,0
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,2026-12-01,0
horizonte-ce,HORIZONTE/CE,2026-01-01,411
horizonte-ce,HORIZONTE/CE,2026-02-01,411
horizonte-ce,HORIZONTE/CE,2026-03-01,411
horizonte-ce,HORIZONTE/CE,2026-04-01,429
horizonte-ce,HORIZONTE/CE,2026-05-01,470
horizonte-ce,HORIZONTE/CE,2026-06-01,476
horizonte-ce,HORIZONTE/CE,2026-07-01,523
horizonte-ce,HORIZONTE/CE,2026-08-01,712
horizonte-ce,HORIZONTE/CE,2026-09-01,712
horizonte-ce,HORIZONTE/CE,2026-10-01,0
horizonte-ce,HORIZONTE/CE,2026-11-01,0
horizonte-ce,HORIZONTE/CE,2026-12-01,0
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-01-01,14
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-02-01,13
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-03-01,16
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-04-01,15
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-05-01,19
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-06-01,11
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-07-01,21
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-08-01,29
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-09-01,29
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-10-01,0
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-11-01,0
hugo-napoleao-pi,HUGO NAPOLEAO/PI,2026-12-01,0
ibaretama-ce,IBARETAMA/CE,2026-01-01,31
ibaretama-ce,IBARETAMA/CE,2026-02-01,31
ibaretama-ce,IBARETAMA/CE,2026-03-01,31
ibaretama-ce,IBARETAMA/CE,2026-04-01,57
ibaretama-ce,IBARETAMA/CE,2026-05-01,53
ibaretama-ce,IBARETAMA/CE,2026-06-01,50
ibaretama-ce,IBARETAMA/CE,2026-07-01,39
ibaretama-ce,IBARETAMA/CE,2026-08-01,54
ibaretama-ce,IBARETAMA/CE,2026-09-01,54
ibaretama-ce,IBARETAMA/CE,2026-10-01,0
ibaretama-ce,IBARETAMA/CE,2026-11-01,0
ibaretama-ce,IBARETAMA/CE,2026-12-01,0
ibiapina-ce,IBIAPINA/CE,2026-01-01,55
ibiapina-ce,IBIAPINA/CE,2026-02-01,51
ibiapina-ce,IBIAPINA/CE,2026-03-01,60
ibiapina-ce,IBIAPINA/CE,2026-04-01,57
ibiapina-ce,IBIAPINA/CE,2026-05-01,74
ibiapina-ce,IBIAPINA/CE,2026-06-01,42
ibiapina-ce,IBIAPINA/CE,2026-07-01,82
ibiapina-ce,IBIAPINA/CE,2026-08-01,111
ibiapina-ce,IBIAPINA/CE,2026-09-01,111
ibiapina-ce,IBIAPINA/CE,2026-10-01,0
ibiapina-ce,IBIAPINA/CE,2026-11-01,0
ibiapina-ce,IBIAPINA/CE,2026-12-01,0
ibicuitinga-ce,IBICUITINGA/CE,2026-01-01,31
ibicuitinga-ce,IBICUITINGA/CE,2026-02-01,29
ibicuitinga-ce,IBICUITINGA/CE,2026-03-01,34
ibicuitinga-ce,IBICUITINGA/CE,2026-04-01,32
ibicuitinga-ce,IBICUITINGA/CE,2026-05-01,41
ibicuitinga-ce,IBICUITINGA/CE,2026-06-01,26
ibicuitinga-ce,IBICUITINGA/CE,2026-07-01,46
ibicuitinga-ce,IBICUITINGA/CE,2026-08-01,62
ibicuitinga-ce,IBICUITINGA/CE,2026-09-01,62
ibicuitinga-ce,IBICUITINGA/CE,2026-10-01,0
ibicuitinga-ce,IBICUITINGA/CE,2026-11-01,0
ibicuitinga-ce,IBICUITINGA/CE,2026-12-01,0
icapui-ce,ICAPUI/CE,2026-01-01,60
icapui-ce,ICAPUI/CE,2026-02-01,55
icapui-ce,ICAPUI/CE,2026-03-01,65
icapui-ce,ICAPUI/CE,2026-04-01,61
icapui-ce,ICAPUI/CE,2026-05-01,79
icapui-ce,ICAPUI/CE,2026-06-01,46
icapui-ce,ICAPUI/CE,2026-07-01,88
icapui-ce,ICAPUI/CE,2026-08-01,120
icapui-ce,ICAPUI/CE,2026-09-01,120
icapui-ce,ICAPUI/CE,2026-10-01,0
icapui-ce,ICAPUI/CE,2026-11-01,0
icapui-ce,ICAPUI/CE,2026-12-01,0
ico-ce,ICO/CE,2026-01-01,319
ico-ce,ICO/CE,2026-02-01,319
ico-ce,ICO/CE,2026-03-01,319
ico-ce,ICO/CE,2026-04-01,411
ico-ce,ICO/CE,2026-05-01,456
ico-ce,ICO/CE,2026-06-01,484
ico-ce,ICO/CE,2026-07-01,408
ico-ce,ICO/CE,2026-08-01,386
ico-ce,ICO/CE,2026-09-01,321
ico-ce,ICO/CE,2026-10-01,0
ico-ce,ICO/CE,2026-11-01,0
ico-ce,ICO/CE,2026-12-01,0
iguaracy-pe,IGUARACY/PE,2026-01-01,32
iguaracy-pe,IGUARACY/PE,2026-02-01,32
iguaracy-pe,IGUARACY/PE,2026-03-01,32
iguaracy-pe,IGUARACY/PE,2026-04-01,30
iguaracy-pe,IGUARACY/PE,2026-05-01,39
iguaracy-pe,IGUARACY/PE,2026-06-01,22
iguaracy-pe,IGUARACY/PE,2026-07-01,43
iguaracy-pe,IGUARACY/PE,2026-08-01,59
iguaracy-pe,IGUARACY/PE,2026-09-01,59
iguaracy-pe,IGUARACY/PE,2026-10-01,0
iguaracy-pe,IGUARACY/PE,2026-11-01,0
iguaracy-pe,IGUARACY/PE,2026-12-01,0
iguatu-ce,IGUATU/CE,2026-01-01,624
iguatu-ce,IGUATU/CE,2026-02-01,624
iguatu-ce,IGUATU/CE,2026-03-01,624
iguatu-ce,IGUATU/CE,2026-04-01,657
iguatu-ce,IGUATU/CE,2026-05-01,662
iguatu-ce,IGUATU/CE,2026-06-01,702
iguatu-ce,IGUATU/CE,2026-07-01,620
iguatu-ce,IGUATU/CE,2026-08-01,809
iguatu-ce,IGUATU/CE,2026-09-01,809
iguatu-ce,IGUATU/CE,2026-10-01,0
iguatu-ce,IGUATU/CE,2026-11-01,0
iguatu-ce,IGUATU/CE,2026-12-01,0
ipanguacu-rn,IPANGUACU/RN,2026-01-01,203
ipanguacu-rn,IPANGUACU/RN,2026-02-01,203
ipanguacu-rn,IPANGUACU/RN,2026-03-01,203
ipanguacu-rn,IPANGUACU/RN,2026-04-01,147
ipanguacu-rn,IPANGUACU/RN,2026-05-01,116
ipanguacu-rn,IPANGUACU/RN,2026-06-01,132
ipanguacu-rn,IPANGUACU/RN,2026-07-01,97
ipanguacu-rn,IPANGUACU/RN,2026-08-01,92
ipanguacu-rn,IPANGUACU/RN,2026-09-01,70
ipanguacu-rn,IPANGUACU/RN,2026-10-01,0
ipanguacu-rn,IPANGUACU/RN,2026-11-01,0
ipanguacu-rn,IPANGUACU/RN,2026-12-01,0
ipaporanga-ce,IPAPORANGA/CE,2026-01-01,32
ipaporanga-ce,IPAPORANGA/CE,2026-02-01,29
ipaporanga-ce,IPAPORANGA/CE,2026-03-01,28
ipaporanga-ce,IPAPORANGA/CE,2026-04-01,81
ipaporanga-ce,IPAPORANGA/CE,2026-05-01,99
ipaporanga-ce,IPAPORANGA/CE,2026-06-01,104
ipaporanga-ce,IPAPORANGA/CE,2026-07-01,81
ipaporanga-ce,IPAPORANGA/CE,2026-08-01,80
ipaporanga-ce,IPAPORANGA/CE,2026-09-01,64
ipaporanga-ce,IPAPORANGA/CE,2026-10-01,0
ipaporanga-ce,IPAPORANGA/CE,2026-11-01,0
ipaporanga-ce,IPAPORANGA/CE,2026-12-01,0
ipaumirim-ce,IPAUMIRIM/CE,2026-01-01,171
ipaumirim-ce,IPAUMIRIM/CE,2026-02-01,171
ipaumirim-ce,IPAUMIRIM/CE,2026-03-01,171
ipaumirim-ce,IPAUMIRIM/CE,2026-04-01,155
ipaumirim-ce,IPAUMIRIM/CE,2026-05-01,119
ipaumirim-ce,IPAUMIRIM/CE,2026-06-01,72
ipaumirim-ce,IPAUMIRIM/CE,2026-07-01,66
ipaumirim-ce,IPAUMIRIM/CE,2026-08-01,78
ipaumirim-ce,IPAUMIRIM/CE,2026-09-01,78
ipaumirim-ce,IPAUMIRIM/CE,2026-10-01,0
ipaumirim-ce,IPAUMIRIM/CE,2026-11-01,0
ipaumirim-ce,IPAUMIRIM/CE,2026-12-01,0
ipu-ce,IPU/CE,2026-01-01,133
ipu-ce,IPU/CE,2026-02-01,124
ipu-ce,IPU/CE,2026-03-01,145
ipu-ce,IPU/CE,2026-04-01,150
ipu-ce,IPU/CE,2026-05-01,177
ipu-ce,IPU/CE,2026-06-01,177
ipu-ce,IPU/CE,2026-07-01,197
ipu-ce,IPU/CE,2026-08-01,269
ipu-ce,IPU/CE,2026-09-01,269
ipu-ce,IPU/CE,2026-10-01,0
ipu-ce,IPU/CE,2026-11-01,0
ipu-ce,IPU/CE,2026-12-01,0
ipueiras-ce,IPUEIRAS/CE,2026-01-01,93
ipueiras-ce,IPUEIRAS/CE,2026-02-01,87
ipueiras-ce,IPUEIRAS/CE,2026-03-01,102
ipueiras-ce,IPUEIRAS/CE,2026-04-01,96
ipueiras-ce,IPUEIRAS/CE,2026-05-01,125
ipueiras-ce,IPUEIRAS/CE,2026-06-01,72
ipueiras-ce,IPUEIRAS/CE,2026-07-01,139
ipueiras-ce,IPUEIRAS/CE,2026-08-01,189
ipueiras-ce,IPUEIRAS/CE,2026-09-01,189
ipueiras-ce,IPUEIRAS/CE,2026-10-01,0
ipueiras-ce,IPUEIRAS/CE,2026-11-01,0
ipueiras-ce,IPUEIRAS/CE,2026-12-01,0
iracema-ce,IRACEMA/CE,2026-01-01,101
iracema-ce,IRACEMA/CE,2026-02-01,101
iracema-ce,IRACEMA/CE,2026-03-01,101
iracema-ce,IRACEMA/CE,2026-04-01,95
iracema-ce,IRACEMA/CE,2026-05-01,101
iracema-ce,IRACEMA/CE,2026-06-01,113
iracema-ce,IRACEMA/CE,2026-07-01,106
iracema-ce,IRACEMA/CE,2026-08-01,130
iracema-ce,IRACEMA/CE,2026-09-01,130
iracema-ce,IRACEMA/CE,2026-10-01,0
iracema-ce,IRACEMA/CE,2026-11-01,0
iracema-ce,IRACEMA/CE,2026-12-01,0
iraucuba-ce,IRAUCUBA/CE,2026-01-01,76
iraucuba-ce,IRAUCUBA/CE,2026-02-01,71
iraucuba-ce,IRAUCUBA/CE,2026-03-01,83
iraucuba-ce,IRAUCUBA/CE,2026-04-01,79
iraucuba-ce,IRAUCUBA/CE,2026-05-01,102
iraucuba-ce,IRAUCUBA/CE,2026-06-01,85
iraucuba-ce,IRAUCUBA/CE,2026-07-01,113
iraucuba-ce,IRAUCUBA/CE,2026-08-01,154
iraucuba-ce,IRAUCUBA/CE,2026-09-01,154
iraucuba-ce,IRAUCUBA/CE,2026-10-01,0
iraucuba-ce,IRAUCUBA/CE,2026-11-01,0
iraucuba-ce,IRAUCUBA/CE,2026-12-01,0
itaicaba-ce,ITAICABA/CE,2026-01-01,42
