cidade_slug,cidade_origem,tecnologia,indicador_id,canal,mes_ref,semana_mes,primeiro_dia_semana,ultimo_dia_semana,valor
galinhos-rn,GALINHOS/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,2
goianinha-rn,GOIANINHA/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,7
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
granja-ce,GRANJA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,20
gravata-pe,GRAVATA/PE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,4
gravata-pe,GRAVATA/PE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,12
gravata-pe,GRAVATA/PE,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,1
grossos-rn,GROSSOS/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,24
guaiuba-ce,GUAIUBA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,24
guaiuba-ce,GUAIUBA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
guamare-rn,GUAMARE/RN,5g,ativacao,NGC,2025-10-01,5,2025-10-27,2025-10-31,1
guamare-rn,GUAMARE/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,2
guamare-rn,GUAMARE/RN,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,1
guamare-rn,GUAMARE/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,11
guarabira-pb,GUARABIRA/PB,5g,ativacao,NGC,2025-10-01,5,2025-10-27,2025-10-31,1
guarabira-pb,GUARABIRA/PB,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,17
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,15
hidrolandia-ce,HIDROLANDIA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
horizonte-ce,HORIZONTE/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,3
horizonte-ce,HORIZONTE/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,30
horizonte-ce,HORIZONTE/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,2
horizonte-ce,HORIZONTE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,14
horizonte-ce,HORIZONTE/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,2
hugo-napoleao-pi,HUGO NAPOLEAO/PI,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,2
ibaretama-ce,IBARETAMA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,7
ibaretama-ce,IBARETAMA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
ibiapina-ce,IBIAPINA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,3
ibiapina-ce,IBIAPINA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,4
ibimirim-pe,IBIMIRIM/PE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,21
icapui-ce,ICAPUI/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,1
ico-ce,ICO/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,4
ico-ce,ICO/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,21
ico-ce,ICO/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,29
ielmo-marinho-rn,IELMO MARINHO/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
iguaracy-pe,IGUARACY/PE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,12
iguatu-ce,IGUATU/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,3
iguatu-ce,IGUATU/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,2
iguatu-ce,IGUATU/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,33
iguatu-ce,IGUATU/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,3
iguatu-ce,IGUATU/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,21
iguatu-ce,IGUATU/CE,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,2
iguatu-ce,IGUATU/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
independencia-ce,INDEPENDENCIA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,1
inga-pb,INGA/PB,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,1
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,B2B,2025-10-01,5,2025-10-27,2025-10-31,1
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,3
ipanguacu-rn,IPANGUACU/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,5
ipaporanga-ce,IPAPORANGA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,11
ipaporanga-ce,IPAPORANGA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,1
ipaumirim-ce,IPAUMIRIM/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,9
ipu-ce,IPU/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,1
ipu-ce,IPU/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,11
ipu-ce,IPU/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,36
ipueiras-ce,IPUEIRAS/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,11
iracema-ce,IRACEMA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,9
iraucuba-ce,IRAUCUBA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,6
iraucuba-ce,IRAUCUBA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
itaicaba-ce,ITAICABA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,13
itaitinga-ce,ITAITINGA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,10
itaitinga-ce,ITAITINGA/CE,5g,ativacao,B2B,2025-10-01,5,2025-10-27,2025-10-31,17
itaitinga-ce,ITAITINGA/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,3
itaitinga-ce,ITAITINGA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,3
itaitinga-ce,ITAITINGA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,2
itaitinga-ce,ITAITINGA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,20
itaja-rn,ITAJA/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,4
itapaje-ce,ITAPAJE/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,2
itapaje-ce,ITAPAJE/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,2
itapaje-ce,ITAPAJE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,7
itapaje-ce,ITAPAJE/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,3
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,28
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,2
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,31
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,1
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,1
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,10
itatuba-pb,ITATUBA/PB,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
itau-rn,ITAU/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,8
itau-rn,ITAU/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,2
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES/PE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,2
jaguaretama-ce,JAGUARETAMA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,10
jaguaretama-ce,JAGUARETAMA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,10
jaguaretama-ce,JAGUARETAMA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,1
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,4
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,4
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,3
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,15
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,1
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,13
jaguaribe-ce,JAGUARIBE/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,5
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,24
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,2
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
jandaira-rn,JANDAIRA/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,2
jandaira-rn,JANDAIRA/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,12
janduis-rn,JANDUIS/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,10
janduis-rn,JANDUIS/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,13
jati-ce,JATI/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
jatoba-pe,JATOBA/PE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,5
jeremoabo-ba,JEREMOABO/BA,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,2
jeremoabo-ba,JEREMOABO/BA,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,25
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,2
joao-camara-rn,JOAO CAMARA/RN,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,1
joao-camara-rn,JOAO CAMARA/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,15
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,9
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,B2B,2025-10-01,5,2025-10-27,2025-10-31,4
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,17
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,27
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,NGC,2025-10-01,5,2025-10-27,2025-10-31,33
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,4
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,111
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,28
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,30
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,VAREJO VOLANTE,2025-10-01,5,2025-10-27,2025-10-31,8
jose-da-penha-rn,JOSE DA PENHA/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
juazeirinho-pb,JUAZEIRINHO/PB,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,107
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,12
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,68
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,3
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,110
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,7
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,15
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,5,2025-10-27,2025-10-31,3
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,1
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,2
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,45
juazeiro-ba,JUAZEIRO/BA,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,2
jucas-ce,JUCAS/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,1
jucas-ce,JUCAS/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,8
jucurutu-rn,JUCURUTU/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,12
jucurutu-rn,JUCURUTU/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
lagoa-da-canoa-al,LAGOA DA CANOA/AL,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
lajes-rn,LAJES/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,6
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,1
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,14
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
lima-campos-ma,LIMA CAMPOS/MA,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,1
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,22
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,42
limoeiro-pe,LIMOEIRO/PE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,1
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,8
luis-gomes-rn,LUIS GOMES/RN,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,1
macaiba-rn,MACAIBA/RN,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,1
macaiba-rn,MACAIBA/RN,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,12
macaiba-rn,MACAIBA/RN,5g,ativacao,NGC,2025-10-01,5,2025-10-27,2025-10-31,1
macaiba-rn,MACAIBA/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,21
macaiba-rn,MACAIBA/RN,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,1
macau-rn,MACAU/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,1
macau-rn,MACAU/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,2
macau-rn,MACAU/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,9
madalena-ce,MADALENA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,17
major-sales-rn,MAJOR SALES/RN,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,2
major-sales-rn,MAJOR SALES/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,3
malta-pb,MALTA/PB,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,7
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,19
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,4
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,3
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,VAREJO VOLANTE,2025-10-01,5,2025-10-27,2025-10-31,1
maracanau-ce,MARACANAU/CE,5g,ativacao,B2B,2025-10-01,5,2025-10-27,2025-10-31,24
maracanau-ce,MARACANAU/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,17
maracanau-ce,MARACANAU/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,41
maracanau-ce,MARACANAU/CE,5g,ativacao,NGC,2025-10-01,5,2025-10-27,2025-10-31,1
maracanau-ce,MARACANAU/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,5
maracanau-ce,MARACANAU/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,83
maracanau-ce,MARACANAU/CE,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,6
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,21
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,151
maracanau-ce,MARACANAU/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,5,2025-10-27,2025-10-31,4
maranguape-ce,MARANGUAPE/CE,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,12
maranguape-ce,MARANGUAPE/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,25
maranguape-ce,MARANGUAPE/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,1
maranguape-ce,MARANGUAPE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,32
maranguape-ce,MARANGUAPE/CE,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,1
maranguape-ce,MARANGUAPE/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,5,2025-10-27,2025-10-31,5
maranguape-ce,MARANGUAPE/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,18
maranguape-ce,MARANGUAPE/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,5,2025-10-27,2025-10-31,3
marcacao-pb,MARCACAO/PB,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,2
marcelino-vieira-rn,MARCELINO VIEIRA/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,4
marco-ce,MARCO/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,10
marco-ce,MARCO/CE,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,1
mari-pb,MARI/PB,5g,ativacao,NGC,2025-10-01,5,2025-10-27,2025-10-31,1
mari-pb,MARI/PB,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,7
marizopolis-pb,MARIZOPOLIS/PB,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,3
martinopole-ce,MARTINOPOLE/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,3
martins-rn,MARTINS/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,9
martins-rn,MARTINS/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
massape-ce,MASSAPE/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,11
massape-ce,MASSAPE/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,3
mauriti-ce,MAURITI/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,13
maxaranguape-rn,MAXARANGUAPE/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,1
meruoca-ce,MERUOCA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,1
messias-targino-rn,MESSIAS TARGINO/RN,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,14
milagres-ce,MILAGRES/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,7
milagres-ce,MILAGRES/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,7
milagres-ce,MILAGRES/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,7
milha-ce,MILHA/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,1
milha-ce,MILHA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,2
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,14
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,1
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,5
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,2
mombaca-ce,MOMBACA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,6
mombaca-ce,MOMBACA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,7
monte-alegre-rn,MONTE ALEGRE/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,4
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,51
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,16
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,27
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,10
moreno-pe,MORENO/PE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,33
mossoro-rn,MOSSORO/RN,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,8
mossoro-rn,MOSSORO/RN,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,20
mossoro-rn,MOSSORO/RN,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,29
mossoro-rn,MOSSORO/RN,5g,ativacao,NÃO MAPEADO,2025-10-01,5,2025-10-27,2025-10-31,8
mossoro-rn,MOSSORO/RN,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,73
mossoro-rn,MOSSORO/RN,5g,ativacao,SEM NICHO,2025-10-01,5,2025-10-27,2025-10-31,5
mossoro-rn,MOSSORO/RN,5g,ativacao,VAREJO REDES,2025-10-01,5,2025-10-27,2025-10-31,17
mossoro-rn,MOSSORO/RN,5g,ativacao,VAREJO VOLANTE,2025-10-01,5,2025-10-27,2025-10-31,33
mucambo-ce,MUCAMBO/CE,5g,ativacao,PAP,2025-10-01,5,2025-10-27,2025-10-31,8
mulungu-ce,MULUNGU/CE,5g,ativacao,AGILITY,2025-10-01,5,2025-10-27,2025-10-31,8
natal-rn,NATAL/RN,5g,ativacao,AGENTE PARCEIROS,2025-10-01,5,2025-10-27,2025-10-31,5
natal-rn,NATAL/RN,5g,ativacao,B2B,2025-10-01,5,2025-10-27,2025-10-31,19
natal-rn,NATAL/RN,5g,ativacao,INDICA BRISA,2025-10-01,5,2025-10-27,2025-10-31,132
natal-rn,NATAL/RN,5g,ativacao,LOJA,2025-10-01,5,2025-10-27,2025-10-31,91
